Date,Open,High,Low,Close,Adj Close,Volume,selic,oil_price,exchange_rate,ipca,bovespa
2021-07-13,27.559999465942383,27.969999313354492,27.3799991607666,27.899999618530273,10.261739730834961,41594300,0.016137,77.5,5.1624,0.67,128168.0
2021-07-14,28.100000381469727,28.200000762939453,27.540000915527344,27.670000076293945,10.177145957946777,51654600,0.016137,75.74,5.0699,0.67,128407.0
2021-07-15,27.489999771118164,27.6299991607666,26.920000076293945,27.079999923706055,9.960143089294434,67982600,0.016137,74.53,5.11,0.67,127468.0
2021-07-16,27.229999542236328,27.3799991607666,26.579999923706055,26.68000030517578,9.813020706176758,69024100,0.016137,74.46,5.11,0.67,125960.0
2021-07-19,25.969999313354492,26.450000762939453,25.860000610351562,26.239999771118164,9.651185989379883,80087700,0.016137,69.33,5.2509,0.67,124395.0
2021-07-20,26.190000534057617,26.940000534057617,25.90999984741211,26.59000015258789,9.779919624328613,63408800,0.016137,70.03,5.2199,0.67,125401.0
2021-07-21,26.790000915527344,27.239999771118164,26.59000015258789,26.959999084472656,9.916004180908203,51116600,0.016137,72.54,5.1873,0.67,125929.0
2021-07-22,27.0,27.219999313354492,26.709999084472656,26.899999618530273,9.893936157226562,37736500,0.016137,74.25,5.1996,0.67,126147.0
2021-07-23,27.100000381469727,27.170000076293945,26.68000030517578,26.739999771118164,9.835089683532715,34025500,0.016137,74.86,5.1996,0.67,125053.0
2021-07-26,26.739999771118164,27.469999313354492,26.719999313354492,27.469999313354492,10.103583335876465,46802600,0.016137,74.79,5.1754,0.67,126004.0
2021-07-27,27.350000381469727,27.399999618530273,26.899999618530273,27.149999618530273,9.985886573791504,51901800,0.016137,74.87,5.1691,0.67,124612.0
2021-07-28,27.43000030517578,27.899999618530273,27.200000762939453,27.709999084472656,10.19185733795166,46727100,0.016137,75.09,5.1148,0.67,126286.0
2021-07-29,27.799999237060547,27.920000076293945,27.5,27.809999465942383,10.2286376953125,43916600,0.016137,76.3,5.0804,0.67,125675.0
2021-07-30,27.600000381469727,27.829999923706055,26.829999923706055,26.90999984741211,9.897614479064941,74150400,0.016137,77.72,5.0804,0.67,121801.0
2021-08-02,27.200000762939453,27.40999984741211,26.3700008392334,26.40999984741211,9.713713645935059,70528800,0.016137,73.91,5.1746,0.39,122516.0
2021-08-03,26.360000610351562,26.8700008392334,25.790000915527344,26.850000381469727,9.875547409057617,71850400,0.016137,73.24,5.1968,0.39,123577.0
2021-08-04,26.549999237060547,26.770000457763672,25.950000762939453,26.280000686645508,9.665899276733398,87970600,0.016137,70.99,5.1682,0.39,121801.0
2021-08-05,28.75,28.979999542236328,28.059999465942383,28.350000381469727,10.427253723144531,223915900,0.019930,72.14,5.2452,0.39,121633.0
2021-08-06,28.5,28.540000915527344,28.020000457763672,28.389999389648438,10.441964149475098,51106100,0.019930,71.02,5.2452,0.39,122810.0
2021-08-09,27.950000762939453,28.209999084472656,27.670000076293945,28.190000534057617,10.368404388427734,75381900,0.019930,69.65,5.2318,0.39,123019.0
2021-08-10,28.299999237060547,28.780000686645508,28.239999771118164,28.280000686645508,10.401506423950195,84380900,0.019930,71.14,5.1883,0.39,122202.0
2021-08-11,28.15999984741211,28.989999771118164,27.969999313354492,28.670000076293945,10.544949531555176,97863500,0.019930,71.99,5.2182,0.39,122056.0
2021-08-12,28.65999984741211,29.190000534057617,28.5,29.100000381469727,10.703107833862305,95319300,0.019930,71.79,5.2522,0.39,120701.0
2021-08-13,29.059999465942383,29.610000610351562,29.020000457763672,29.350000381469727,10.795056343078613,85201800,0.019930,70.9,5.2522,0.39,121194.0
2021-08-16,29.200000762939453,29.239999771118164,28.239999771118164,28.639999389648438,10.533914566040039,101262100,0.019930,70.07,5.2597,0.39,119180.0
2021-08-17,26.84000015258789,27.6299991607666,26.450000762939453,27.030000686645508,10.533881187438965,93623700,0.019930,69.4,5.2943,0.39,117904.0
2021-08-18,27.030000686645508,27.309999465942383,26.649999618530273,26.790000915527344,10.440350532531738,86103100,0.019930,68.61,5.3786,0.39,116643.0
2021-08-19,26.260000228881836,26.8700008392334,26.1299991607666,26.639999389648438,10.381893157958984,80808200,0.019930,66.8,5.4141,0.39,117165.0
2021-08-20,26.399999618530273,26.6299991607666,26.170000076293945,26.600000381469727,10.366307258605957,88445600,0.019930,65.51,5.4141,0.39,118053.0
2021-08-23,26.940000534057617,27.309999465942383,26.770000457763672,27.020000457763672,10.529983520507812,70161500,0.019930,69.07,5.3799,0.39,117472.0
2021-08-24,27.290000915527344,27.6299991607666,27.239999771118164,27.579999923706055,10.748221397399902,49831400,0.019930,71.21,5.2458,0.39,120211.0
2021-08-25,27.6299991607666,27.829999923706055,27.3799991607666,27.729999542236328,10.806676864624023,46031200,0.019930,72.12,5.211,0.39,120818.0
2021-08-26,27.579999923706055,27.8799991607666,27.469999313354492,27.489999771118164,10.713149070739746,41061300,0.019930,70.42,5.2516,0.39,118724.0
2021-08-27,27.700000762939453,28.489999771118164,27.670000076293945,28.489999771118164,11.10285758972168,76465300,0.019930,72.26,5.2516,0.39,120678.0
2021-08-30,28.399999618530273,28.709999084472656,28.260000228881836,28.299999237060547,11.028812408447266,61054000,0.019930,72.26,5.1829,0.39,119740.0
2021-08-31,28.200000762939453,28.229999542236328,26.989999771118164,27.190000534057617,10.596234321594238,110574300,0.019930,73.45,5.1493,0.39,118781.0
2021-09-01,27.31999969482422,27.34000015258789,26.329999923706055,27.040000915527344,10.5377779006958,69430400,0.019930,71.99,5.1846,0.63,119396.0
2021-09-02,27.0,27.350000381469727,26.459999084472656,26.600000381469727,10.366307258605957,56052000,0.019930,73.56,5.1818,0.63,116677.0
2021-09-03,26.649999618530273,26.780000686645508,26.100000381469727,26.329999923706055,10.26108455657959,58182700,0.019930,73.07,5.1818,0.63,116933.0
2021-09-06,26.209999084472656,26.709999084472656,26.149999618530273,26.459999084472656,10.311746597290039,26770700,0.019930,72.43,5.1693,0.63,117869.0
2021-09-08,26.290000915527344,26.350000381469727,24.790000915527344,24.969999313354492,9.731078147888184,80378400,0.019930,72.36,5.3206,0.63,113413.0
2021-09-09,25.079999923706055,25.8799991607666,24.139999389648438,25.5,9.93762493133545,156617100,0.019930,71.32,5.1965,0.63,115361.0
2021-09-10,26.020000457763672,26.139999389648438,25.329999923706055,25.34000015258789,9.87527084350586,78379900,0.019930,72.44,5.1965,0.63,114286.0
2021-09-13,25.799999237060547,26.389999389648438,25.639999389648438,26.229999542236328,10.222112655639648,63317900,0.019930,72.97,5.2132,0.63,116404.0
2021-09-14,25.950000762939453,26.25,25.719999313354492,25.8799991607666,10.085711479187012,65497300,0.019930,73.05,5.2389,0.63,116181.0
2021-09-15,26.0,26.459999084472656,25.8700008392334,26.329999923706055,10.26108455657959,67274100,0.019930,74.84,5.2217,0.63,115063.0
2021-09-16,26.079999923706055,26.239999771118164,25.510000228881836,26.100000381469727,10.171449661254883,65567700,0.019930,75.14,5.2568,0.63,113794.0
2021-09-17,25.969999313354492,26.020000457763672,24.770000457763672,24.93000030517578,9.71548843383789,131694100,0.019930,74.64,5.2568,0.63,111439.0
2021-09-20,24.079999923706055,24.649999618530273,23.790000915527344,24.649999618530273,9.606369972229004,80260600,0.019930,73.59,5.3232,0.63,108844.0
2021-09-21,25.079999923706055,25.290000915527344,24.530000686645508,25.209999084472656,9.824606895446777,64570200,0.019930,73.65,5.2689,0.63,110250.0
2021-09-22,25.530000686645508,26.219999313354492,25.520000457763672,25.850000381469727,10.07402229309082,70231800,0.019930,75.5,5.2877,0.63,112282.0
2021-09-23,25.950000762939453,26.950000762939453,25.90999984741211,26.84000015258789,10.45983600616455,84480600,0.023687,76.44,5.3019,0.63,114064.0
2021-09-24,26.549999237060547,27.059999465942383,26.469999313354492,26.899999618530273,10.4832181930542,44821500,0.023687,77.42,5.3019,0.63,113283.0
2021-09-27,27.139999389648438,27.459999084472656,26.5,27.139999389648438,10.576748847961426,89178700,0.023687,78.85,5.3904,0.63,113583.0
2021-09-28,27.190000534057617,27.889999389648438,26.719999313354492,26.959999084472656,10.506601333618164,117874300,0.023687,78.3,5.4276,0.63,110124.0
2021-09-29,27.209999084472656,27.530000686645508,26.81999969482422,27.389999389648438,10.674178123474121,58731700,0.023687,77.86,5.4143,0.63,111107.0
2021-09-30,27.530000686645508,27.579999923706055,27.170000076293945,27.229999542236328,10.611824989318848,65744000,0.023687,77.81,5.4417,0.63,110979.0
2021-10-01,27.1200008392334,28.0,27.06999969482422,28.0,10.911900520324707,60983200,0.023687,79.4,5.4417,1.04,112900.0
2021-10-04,27.760000228881836,28.809999465942383,27.719999313354492,28.790000915527344,11.219772338867188,106937000,0.023687,81.44,5.4532,1.04,110393.0
2021-10-05,29.0,29.469999313354492,28.899999618530273,29.420000076293945,11.465290069580078,100469100,0.023687,82.72,5.4755,1.04,110458.0
2021-10-06,28.950000762939453,29.170000076293945,28.469999313354492,28.639999389648438,11.16131591796875,84599400,0.023687,81.39,5.4919,1.04,110560.0
2021-10-07,28.700000762939453,28.979999542236328,28.25,28.600000381469727,11.145727157592773,60551100,0.023687,82.34,5.517,1.04,110585.0
2021-10-08,29.0,29.610000610351562,28.709999084472656,29.1200008392334,11.348376274108887,84170500,0.023687,82.17,5.517,1.04,112833.0
2021-10-11,29.5,29.850000381469727,29.149999618530273,29.31999969482422,11.426319122314453,76466700,0.023687,83.75,5.536,1.04,112180.0
2021-10-13,29.170000076293945,29.700000762939453,29.079999923706055,29.6299991607666,11.547130584716797,55605400,0.023687,83.53,5.5125,1.04,113456.0
2021-10-14,29.860000610351562,30.219999313354492,29.5,29.68000030517578,11.566617012023926,76172700,0.023687,83.86,5.5122,1.04,113185.0
2021-10-15,29.799999237060547,29.84000015258789,29.510000228881836,29.600000381469727,11.535438537597656,72479900,0.023687,84.67,5.5122,1.04,114648.0
2021-10-18,29.399999618530273,29.639999389648438,28.989999771118164,29.450000762939453,11.476982116699219,68971300,0.023687,84.13,5.5113,1.04,114428.0
2021-10-19,29.239999771118164,29.31999969482422,27.860000610351562,28.010000228881836,10.91579818725586,111484000,0.023687,85.02,5.5833,1.04,110673.0
2021-10-20,28.270000457763672,28.799999237060547,27.950000762939453,28.5,11.106755256652832,56063300,0.023687,85.76,5.5963,1.04,110786.0
2021-10-21,27.860000610351562,28.18000030517578,26.920000076293945,27.450000762939453,10.697559356689453,101567700,0.023687,84.58,5.6578,1.04,107735.0
2021-10-22,27.100000381469727,27.760000228881836,25.770000457763672,27.18000030517578,10.592337608337402,138384700,0.023687,85.43,5.6578,1.04,106296.0
2021-10-25,27.760000228881836,29.309999465942383,27.649999618530273,29.040000915527344,11.31719970703125,135830600,0.023687,84.85,5.5544,1.04,108715.0
2021-10-26,28.799999237060547,29.229999542236328,28.600000381469727,28.760000228881836,11.208081245422363,57865600,0.023687,85.11,5.5648,1.04,106420.0
2021-10-27,28.829999923706055,29.059999465942383,28.469999313354492,28.690000534057617,11.180802345275879,57579200,0.023687,84.12,5.535,1.04,106363.0
2021-10-28,28.530000686645508,29.25,28.25,28.959999084472656,11.286023139953613,89578000,0.029256,83.4,5.6449,1.04,105705.0
2021-10-29,29.1299991607666,29.190000534057617,26.969999313354492,27.149999618530273,10.580646514892578,157340000,0.029256,83.1,5.6449,1.04,103501.0
2021-11-01,27.709999084472656,28.31999969482422,27.3700008392334,28.0,10.911900520324707,102157200,0.029256,84.51,5.6789,0.27,105551.0
2021-11-03,27.709999084472656,27.850000381469727,26.799999237060547,26.850000381469727,10.463732719421387,83475800,0.029256,81.1,5.5524,0.27,105617.0
2021-11-04,27.020000457763672,27.239999771118164,25.850000381469727,26.0,10.132479667663574,92603400,0.029256,80.15,5.6017,0.27,103412.0
2021-11-05,26.290000915527344,26.540000915527344,25.780000686645508,25.850000381469727,10.07402229309082,86264000,0.029256,82.43,5.6017,0.27,104824.0
2021-11-08,25.809999465942383,26.65999984741211,25.719999313354492,26.1200008392334,10.179244041442871,59704100,0.029256,83.22,5.5431,0.27,104781.0
2021-11-09,26.200000762939453,26.950000762939453,26.200000762939453,26.639999389648438,10.381893157958984,73021700,0.029256,84.52,5.4791,0.27,105535.0
2021-11-10,26.600000381469727,26.93000030517578,26.15999984741211,26.43000030517578,10.300055503845215,68176300,0.029256,82.91,5.4899,0.27,105968.0
2021-11-11,26.8799991607666,26.8799991607666,26.239999771118164,26.450000762939453,10.307848930358887,60848900,0.029256,83.4,5.398,0.27,107725.0
2021-11-12,26.309999465942383,27.15999984741211,26.0,26.989999771118164,10.518292427062988,85962500,0.029256,82.9,5.398,0.27,106312.0
2021-11-16,27.260000228881836,27.559999465942383,26.6299991607666,27.270000457763672,10.627411842346191,60978200,0.029256,82.85,5.5022,0.27,104508.0
2021-11-17,27.389999389648438,27.440000534057617,26.489999771118164,26.579999923706055,10.358511924743652,82106800,0.029256,80.67,5.5287,0.27,102945.0
2021-11-18,26.690000534057617,26.75,26.049999237060547,26.540000915527344,10.342924118041992,63993000,0.029256,82.45,5.5564,0.27,102524.0
2021-11-19,26.100000381469727,26.280000686645508,25.780000686645508,26.100000381469727,10.171449661254883,85893800,0.029256,80.24,5.5564,0.27,103035.0
2021-11-22,26.299999237060547,27.1299991607666,26.290000915527344,26.360000610351562,10.272775650024414,59195200,0.029256,80.97,5.5856,0.27,102122.0
2021-11-23,26.610000610351562,28.049999237060547,26.5,27.799999237060547,10.833958625793457,108382300,0.029256,83.43,5.5704,0.27,103663.0
2021-11-24,27.780000686645508,28.440000534057617,27.510000228881836,28.3700008392334,11.056095123291016,64263300,0.029256,82.37,5.6052,0.27,104514.0
2021-11-25,29.049999237060547,29.790000915527344,28.559999465942383,29.6200008392334,11.543233871459961,104052200,0.029256,82.05,5.5651,0.27,105811.0
2021-11-26,28.389999389648438,29.15999984741211,28.06999969482422,28.469999313354492,11.095062255859375,108871800,0.029256,72.37,5.5651,0.27,102224.0
2021-11-29,29.360000610351562,29.81999969482422,28.809999465942383,29.469999313354492,11.48477554321289,84672200,0.029256,73.34,5.6007,0.27,102814.0
2021-11-30,29.299999237060547,29.639999389648438,28.860000610351562,29.43000030517578,11.469188690185547,129384600,0.029256,70.86,5.62087,0.27,101915.0
2021-12-01,29.84000015258789,30.670000076293945,29.479999542236328,29.600000381469727,11.535438537597656,135078600,0.029256,69.53,5.69157,0.79,100775.0
2021-12-02,26.989999771118164,28.489999771118164,26.200000762939453,28.360000610351562,12.415600776672363,191410300,0.029256,70.56,5.64332,0.79,104466.0
2021-12-03,28.479999542236328,28.940000534057617,28.219999313354492,28.760000228881836,12.590714454650879,105133000,0.029256,70.71,5.64332,0.79,105070.0
2021-12-06,28.780000686645508,29.270000457763672,28.68000030517578,28.889999389648438,12.647626876831055,66142300,0.029256,73.38,5.688,0.79,106859.0
2021-12-07,29.280000686645508,29.56999969482422,28.799999237060547,29.360000610351562,12.853385925292969,98989300,0.029256,75.54,5.6118,0.79,107558.0
2021-12-08,29.360000610351562,30.06999969482422,29.219999313354492,29.350000381469727,12.849008560180664,71167700,0.029256,75.94,5.5316,0.79,108096.0
2021-12-09,29.100000381469727,29.489999771118164,28.790000915527344,29.290000915527344,12.82274055480957,67668200,0.034749,74.1,5.5711,0.79,106291.0
2021-12-10,29.5,30.100000381469727,29.479999542236328,29.649999618530273,12.980344772338867,38517500,0.034749,74.98,5.5711,0.79,107758.0
2021-12-13,29.670000076293945,30.049999237060547,29.290000915527344,29.469999313354492,12.901542663574219,45448700,0.034749,74.12,5.6797,0.79,107383.0
2021-12-14,29.610000610351562,29.850000381469727,29.010000228881836,29.1200008392334,12.74831771850586,56833800,0.034749,73.37,5.6806,0.79,106760.0
2021-12-15,29.100000381469727,29.299999237060547,28.59000015258789,29.299999237060547,12.827118873596191,55085100,0.034749,73.71,5.6794,0.79,107370.0
2021-12-16,29.6200008392334,29.979999542236328,29.5,29.690000534057617,12.997856140136719,56545700,0.034749,74.64,5.6874,0.79,108212.0
2021-12-17,29.31999969482422,29.639999389648438,28.780000686645508,28.989999771118164,12.691404342651367,93593700,0.034749,72.97,5.6874,0.79,107201.0
2021-12-20,28.440000534057617,28.549999237060547,27.68000030517578,28.15999984741211,12.328043937683105,106282500,0.034749,70.51,5.7413,0.79,105020.0
2021-12-21,28.549999237060547,28.719999313354492,28.1200008392334,28.200000762939453,12.34555435180664,40454500,0.034749,72.85,5.744,0.79,105500.0
2021-12-22,28.399999618530273,28.399999618530273,27.969999313354492,28.15999984741211,12.328043937683105,33734500,0.034749,74.69,5.653,0.79,105244.0
2021-12-23,28.329999923706055,28.420000076293945,28.149999618530273,28.329999923706055,12.402466773986816,28713600,0.034749,76.26,5.6718,0.79,104891.0
2021-12-27,28.31999969482422,28.780000686645508,28.149999618530273,28.75,12.586336135864258,44227900,0.034749,76.26,5.6241,0.79,105531.0
2021-12-28,29.010000228881836,29.280000686645508,28.700000762939453,28.780000686645508,12.599471092224121,30688100,0.034749,76.26,5.6275,0.79,104864.0
2021-12-29,28.700000762939453,28.899999618530273,28.420000076293945,28.540000915527344,12.494402885437012,35508400,0.034749,78.63,5.7027,0.79,104107.0
2021-12-30,28.549999237060547,28.700000762939453,28.389999389648438,28.450000762939453,12.455001831054688,43229100,0.034749,78.61,5.5702,0.79,104822.0
2022-01-03,28.540000915527344,29.219999313354492,28.530000686645508,29.09000015258789,12.735182762145996,52704700,0.034749,78.25,5.6812,0.39,103922.0
2022-01-04,29.15999984741211,29.399999618530273,28.90999984741211,29.200000762939453,12.783341407775879,51739200,0.034749,79.39,5.6762,0.39,103514.0
2022-01-05,29.190000534057617,29.270000457763672,27.940000534057617,28.06999969482422,12.288642883300781,78459800,0.034749,80.6,5.70564,0.39,101006.0
2022-01-06,28.290000915527344,28.649999618530273,27.84000015258789,28.049999237060547,12.279888153076172,61163100,0.034749,81.99,5.6824,0.39,101561.0
2022-01-07,28.110000610351562,28.290000915527344,27.81999969482422,28.18000030517578,12.336800575256348,47507600,0.034749,82.28,5.6824,0.39,102719.0
2022-01-10,27.989999771118164,28.239999771118164,27.719999313354492,28.010000228881836,12.262375831604004,37455200,0.034749,81.56,5.6622,0.39,101945.0
2022-01-11,28.100000381469727,29.06999969482422,27.850000381469727,28.84000015258789,12.625738143920898,73623800,0.034749,84.98,5.5673,0.39,103779.0
2022-01-12,28.950000762939453,29.90999984741211,28.950000762939453,29.719999313354492,13.01098918914795,81378200,0.034749,85.83,5.5332,0.39,105686.0
2022-01-13,29.530000686645508,30.6299991607666,29.5,30.31999969482422,13.273660659790039,76717500,0.034749,85.8,5.5267,0.39,105530.0
2022-01-14,30.280000686645508,31.600000381469727,30.239999771118164,31.450000762939453,13.76835823059082,96458800,0.034749,87.17,5.5267,0.39,106928.0
2022-01-17,31.399999618530273,31.809999465942383,31.25,31.5,13.790247917175293,35675900,0.034749,87.82,5.5158,0.39,106692.0
2022-01-18,31.559999465942383,31.979999542236328,30.969999313354492,31.639999389648438,13.851534843444824,78198800,0.034749,88.83,5.5657,0.39,106522.0
2022-01-19,31.899999618530273,32.209999084472656,31.440000534057617,31.489999771118164,13.785869598388672,77480200,0.034749,89.64,5.4372,0.39,108013.0
2022-01-20,31.5,32.0,31.110000610351562,31.719999313354492,13.886558532714844,85353100,0.034749,89.75,5.4181,0.39,109102.0
2022-01-21,31.56999969482422,31.8799991607666,31.530000686645508,31.770000457763672,13.908451080322266,61345400,0.034749,89.75,5.4181,0.39,108942.0
2022-01-24,31.690000534057617,32.25,31.040000915527344,31.950000762939453,13.987251281738281,79117100,0.034749,87.74,5.4861,0.39,107752.0
2022-01-25,31.700000762939453,33.22999954223633,31.579999923706055,32.9900016784668,14.442548751831055,98358500,0.034749,89.49,5.4407,0.39,109845.0
2022-01-26,33.29999923706055,34.27000045776367,33.29999923706055,33.869998931884766,14.827797889709473,98679900,0.034749,91.22,5.42917,0.39,111573.0
2022-01-27,34.25,34.63999938964844,33.16999816894531,33.880001068115234,14.832179069519043,90631000,0.034749,90.7,5.40348,0.39,112315.0
2022-01-28,33.79999923706055,34.349998474121094,32.220001220703125,32.540000915527344,14.24554443359375,117400500,0.034749,91.47,5.40348,0.39,111478.0
2022-01-31,32.5,33.0,32.06999969482422,32.349998474121094,14.162364959716797,62450300,0.034749,92.35,5.3031,0.39,112388.0
2022-02-01,32.349998474121094,33.31999969482422,31.950000762939453,33.0,14.44692611694336,57315200,0.034749,90.24,5.2645,1.36,113147.0
2022-02-02,33.40999984741211,33.4900016784668,32.36000061035156,32.52000045776367,14.236787796020508,36271700,0.034749,91.43,5.2609,1.36,112161.0
2022-02-03,32.349998474121094,32.91999816894531,31.6200008392334,32.06999969482422,14.039785385131836,51087800,0.040168,92.99,5.2829,1.36,111696.0
2022-02-04,32.40999984741211,33.22999954223633,31.8799991607666,32.630001068115234,14.284945487976074,59346800,0.040168,96.86,5.2829,1.36,112245.0
2022-02-07,32.54999923706055,32.779998779296875,32.130001068115234,32.150001525878906,14.074807167053223,48868100,0.040168,97.28,5.2626,1.36,111996.0
2022-02-08,31.899999618530273,31.950000762939453,31.260000228881836,31.829999923706055,13.93471622467041,62590000,0.040168,96.07,5.2584,1.36,112234.0
2022-02-09,31.739999771118164,32.689998626708984,31.649999618530273,31.950000762939453,13.987251281738281,50960500,0.040168,94.95,5.2345,1.36,112461.0
2022-02-10,32.29999923706055,32.900001525878906,31.940000534057617,32.439998626708984,14.201763153076172,49534600,0.040168,96.37,5.2487,1.36,113359.0
2022-02-11,32.77000045776367,33.90999984741211,32.630001068115234,33.7599983215332,14.779644966125488,88013400,0.040168,97.5,5.2487,1.36,113572.0
2022-02-14,33.86000061035156,33.939998626708984,32.81999969482422,33.0,14.44692611694336,55687000,0.040168,101.66,5.214,1.36,113807.0
2022-02-15,32.65999984741211,32.68000030517578,31.889999389648438,32.47999954223633,14.219277381896973,65689000,0.040168,98.43,5.1579,1.36,114660.0
2022-02-16,32.83000183105469,33.70000076293945,32.77000045776367,32.93000030517578,14.416281700134277,65811600,0.040168,97.44,5.1358,1.36,115181.0
2022-02-17,32.849998474121094,33.290000915527344,32.54999923706055,32.79999923706055,14.359368324279785,43255200,0.040168,95.28,5.1706,1.36,113528.0
2022-02-18,32.56999969482422,33.09000015258789,32.27000045776367,33.0,14.44692611694336,60304700,0.040168,96.18,5.1706,1.36,112768.0
2022-02-21,33.04999923706055,34.0,33.0,33.849998474121094,14.819043159484863,51263800,0.040168,98.95,5.1027,1.36,111725.0
2022-02-22,34.220001220703125,34.68000030517578,33.209999084472656,33.7400016784668,14.770888328552246,80206700,0.040168,98.73,5.0571,1.36,112892.0
2022-02-23,34.18000030517578,34.599998474121094,33.79999923706055,34.220001220703125,14.981022834777832,86530100,0.040168,99.29,5.0087,1.36,112008.0
2022-02-24,34.79999923706055,35.290000915527344,32.68000030517578,33.38999938964844,14.617661476135254,139674100,0.040168,101.29,5.1222,1.36,111592.0
2022-02-25,33.45000076293945,34.0,32.900001525878906,34.0,14.884711265563965,86189100,0.040168,98.56,5.1222,1.36,113142.0
2022-03-02,35.2599983215332,35.290000915527344,34.38999938964844,34.66999816894531,15.178027153015137,58071800,0.040168,118.94,5.0965,0.45,115174.0
2022-03-03,34.81999969482422,34.93000030517578,34.15999984741211,34.2400016784668,14.989781379699707,69237400,0.040168,115.36,5.0309,0.45,115166.0
2022-03-04,34.08000183105469,34.68000030517578,33.81999969482422,34.22999954223633,14.985401153564453,55418000,0.040168,123.86,5.0309,0.45,114474.0
2022-03-07,34.5,34.599998474121094,31.6299991607666,31.799999237060547,13.921582221984863,110954100,0.040168,129.02,5.1105,0.45,111593.0
2022-03-08,32.0,32.970001220703125,31.510000228881836,32.459999084472656,14.210518836975098,111633500,0.040168,133.18,5.0588,0.45,111203.0
2022-03-09,32.599998474121094,32.81999969482422,31.739999771118164,32.560001373291016,14.254301071166992,87779300,0.040168,116.58,5.0115,0.45,113900.0
2022-03-10,32.599998474121094,34.599998474121094,32.52000045776367,33.70000076293945,14.753375053405762,136437700,0.040168,114.54,5.0097,0.45,113663.0
2022-03-11,33.90999984741211,34.380001068115234,32.06999969482422,32.4900016784668,14.22365665435791,92153700,0.040168,118.11,5.0097,0.45,111713.0
2022-03-14,32.43000030517578,32.88999938964844,31.520000457763672,31.8700008392334,13.952228546142578,52274100,0.040168,110.39,5.1214,0.45,109928.0
2022-03-15,31.139999389648438,31.540000915527344,30.469999313354492,31.100000381469727,13.615131378173828,66272000,0.040168,105.14,5.1632,0.45,108959.0
2022-03-16,31.5,31.540000915527344,30.3700008392334,30.829999923706055,13.496931076049805,72034900,0.040168,104.61,5.07388,0.45,111112.0
2022-03-17,31.25,31.399999618530273,29.5,30.010000228881836,13.137946128845215,178319300,0.043739,113.5,5.0394,0.45,113076.0
2022-03-18,30.09000015258789,30.81999969482422,29.860000610351562,30.610000610351562,13.400617599487305,93097100,0.043739,114.32,5.0394,0.45,115311.0
2022-03-21,30.90999984741211,32.09000015258789,30.639999389648438,31.760000228881836,13.904070854187012,67700800,0.043739,122.29,4.9352,0.45,116155.0
2022-03-22,31.989999771118164,32.099998474121094,31.350000381469727,31.6200008392334,13.842782974243164,56128600,0.043739,121.53,4.91,0.45,117272.0
2022-03-23,31.93000030517578,32.470001220703125,31.690000534057617,32.04999923706055,14.031028747558594,52956100,0.043739,127.52,4.8242,0.45,117457.0
2022-03-24,32.04999923706055,32.599998474121094,31.670000076293945,32.41999816894531,14.193009376525879,49402800,0.043739,123.98,4.8263,0.45,119053.0
2022-03-25,32.150001525878906,32.54999923706055,31.920000076293945,32.29999923706055,14.140474319458008,51780100,0.043739,122.67,4.8263,0.45,119081.0
2022-03-28,32.060001373291016,32.08000183105469,30.979999542236328,31.600000381469727,13.834026336669922,68610500,0.043739,114.5,4.7641,0.45,118738.0
2022-03-29,32.130001068115234,32.7599983215332,31.920000076293945,32.29999923706055,14.140474319458008,93809000,0.043739,112.79,4.7562,0.45,120014.0
2022-03-30,32.5,32.9900016784668,32.380001068115234,32.9900016784668,14.442548751831055,69648400,0.043739,115.59,4.7697,0.45,120260.0
2022-03-31,32.56999969482422,33.56999969482422,32.5,33.45000076293945,14.643930435180664,94269500,0.043739,107.29,4.7378,0.45,119999.0
2022-04-01,33.54999923706055,33.790000915527344,32.90999984741211,33.0099983215332,14.451302528381348,72545400,0.043739,106.13,4.7378,0.66,121570.0
2022-04-04,32.900001525878906,32.900001525878906,32.25,32.70000076293945,14.315589904785156,56053000,0.043739,108.15,4.5938,0.66,121280.0
2022-04-05,32.65999984741211,33.060001373291016,32.38999938964844,32.38999938964844,14.179876327514648,45847200,0.043739,106.6,4.6507,0.66,118885.0
2022-04-06,32.599998474121094,32.779998779296875,32.040000915527344,32.36000061035156,14.16674518585205,56947100,0.043739,100.81,4.7152,0.66,118228.0
2022-04-07,32.63999938964844,34.060001373291016,32.5,34.040000915527344,14.90222454071045,118469400,0.043739,99.83,4.7521,0.66,118862.0
2022-04-08,34.06999969482422,34.40999984741211,33.849998474121094,34.209999084472656,14.976646423339844,60772700,0.043739,101.26,4.7521,0.66,118322.0
2022-04-11,33.900001525878906,34.099998474121094,33.779998779296875,33.95000076293945,14.862823486328125,48125400,0.043739,97.92,4.6936,0.66,116953.0
2022-04-12,34.400001525878906,34.68000030517578,33.79999923706055,33.849998474121094,14.819043159484863,68522800,0.043739,104.42,4.6731,0.66,116147.0
2022-04-13,34.369998931884766,34.79999923706055,34.099998474121094,34.56999969482422,15.134249687194824,101438800,0.043739,108.49,4.6902,0.66,116782.0
2022-04-14,31.600000381469727,32.06999969482422,31.15999984741211,31.270000457763672,14.97632122039795,119382100,0.043739,110.83,4.701,0.66,116182.0
2022-04-18,31.15999984741211,31.389999389648438,30.469999313354492,30.719999313354492,14.712905883789062,76350600,0.043739,110.83,4.652,0.66,115687.0
